"","window","QDACYP0020.adjusted.R2","window","NSTSYB0006.adjusted.R2","window","NTAFIN0015.adjusted.R2","window","SATFLB0020.adjusted.R2","window","SATFLB0003.adjusted.R2","window","WAACAR0002.adjusted.R2","window","NSANAN0002.adjusted.R2","window","NSACOP0001.adjusted.R2","window","NSAMDD0011.adjusted.R2","window","QDACHC0003.adjusted.R2","window","NSAMUL0003.adjusted.R2","window","NTAGFU0034.adjusted.R2","window","WAAGAS0001.adjusted.R2","window","NSANSS0002.adjusted.R2","window","QDAMUL0003.adjusted.R2","window","NSABBS0001.adjusted.R2","window","QDAGUP0006.adjusted.R2","window","NSTSYB0003.adjusted.R2","window","WAAPIL0023.adjusted.R2","window","SATFLB0022.adjusted.R2","window","QDAMGD0025.adjusted.R2","window","NSANAN0001.adjusted.R2","window","NTAGFU0030.adjusted.R2","window","QDASEQ0004.adjusted.R2","window","QDAMUL0002.adjusted.R2","window","SAAFLB0008.adjusted.R2","window","TCATCH0004.adjusted.R2","window","NTAFIN0003.adjusted.R2","window","QDABBN0002.adjusted.R2","window","NSAMDD0020.adjusted.R2","window","WAACOO0024.adjusted.R2","window","SAAEYB0028.adjusted.R2","window","WAACOO0029.adjusted.R2","window","SAAKAN0009.adjusted.R2","window","SAASTP0023.adjusted.R2","window","SAASTP0034.adjusted.R2","window","SASMDD0009.adjusted.R2","window","WAACOO0016.adjusted.R2","window","WAACOO0026.adjusted.R2","window","SAAEYB0021.adjusted.R2","window","WAANUL0003.adjusted.R2","window","SAAEYB0001.adjusted.R2","window","NSTSYB0005.adjusted.R2","window","NTAFIN0018.adjusted.R2","window","WAAPIL0010.adjusted.R2","window","QDAGUP0021.adjusted.R2","window","QDABBS0010.adjusted.R2","window","QDACYP0018.adjusted.R2","window","SAAFLB0005.adjusted.R2","window","WAACOO0007.adjusted.R2","window","SAASTP0033.adjusted.R2","window","SATFLB0023.adjusted.R2","window","WAAGES0001.adjusted.R2","window","NSABHC0011.adjusted.R2","window","NSAMDD0028.adjusted.R2","window","SASMDD0014.adjusted.R2","window","WAALSD0002.adjusted.R2","window","WAACAR0004.adjusted.R2","window","SAAGAW0008.adjusted.R2","window","WAACOO0027.adjusted.R2","window","WAANOK0006.adjusted.R2","window","NTTDMR0003.adjusted.R2","window","NTASTU0004.adjusted.R2","window","TCATNM0003.adjusted.R2","window","QDASSD0015.adjusted.R2","window","QDACYP0006.adjusted.R2","window","QDAGUP0009.adjusted.R2","window","SAAFLB0003.adjusted.R2","window","WAAPIL0031.adjusted.R2","window","QDAMGD0023.adjusted.R2","window","TCATNM0001.adjusted.R2","window","NTADAC0001.adjusted.R2","window","SASMDD0005.adjusted.R2","window","WAAAVW0006.adjusted.R2","window","NSAMDD0001.adjusted.R2","window","NTAFIN0006.adjusted.R2","window","SAAEYB0029.adjusted.R2","window","NTAGFU0020.adjusted.R2","window","WAAPIL0024.adjusted.R2","window","SATFLB0019.adjusted.R2","window","QDABBS0002.adjusted.R2","window","QDAGUP0019.adjusted.R2","window","QDAEIU0005.adjusted.R2","window","QDACYP0022.adjusted.R2","window","VCAAUA0012.adjusted.R2","window","QDAMGD0002.adjusted.R2","window","QDAMGD0024.adjusted.R2","window","NTAGFU0014.adjusted.R2","window","NTADMR0001.adjusted.R2","window","WAACOO0030.adjusted.R2"
"187",931,0.0850472296277339,931,0.0199911288103394,931,0.228629296624508,931,0.325681668222634,931,0.00656090598442516,931,0.15032573856347,931,0.0788399493087757,931,0.10431541012443,931,0.109730743266758,931,0.129149381339254,931,0.262321420003586,931,0.298945397156929,931,0.0460527326731048,931,0.0630454906788409,931,0.34104435803583,931,0.121027668163048,931,0.510693910824532,931,0.000581193087337617,931,0.15817948226086,931,0.352731616019542,931,0.327315738298403,931,0.0848043962383697,931,0.131826669141539,931,0.0662377742784712,931,0.278438940860163,931,0.0672113362663723,931,-0.00104700235934763,931,0.18952406437832,931,0.250859577302217,931,0.103427274536054,931,0.0323420863586108,931,-0.00146002512828614,931,0.00049279514695344,931,0.0471570754929762,931,0.0829881939365427,931,0.0683940205493395,931,0.063032482590161,931,0.164203970339891,931,-0.000452562740376194,931,0.0630742207510996,931,0.0722949600666286,931,0.118053143064567,931,0.0826695743779887,931,0.106073926251713,931,0.217967036599484,931,0.0807049471043438,931,0.0255507191101819,931,0.0254845980441086,931,0.0182800779968141,931,0.0247405670360691,931,0.0288517579420713,931,0.351367186622238,931,0.285906656789828,931,0.197382841924683,931,0.0684981110500006,931,0.0537808448087795,931,0.187298450651339,931,0.11970196179438,931,0.0434267829951275,931,0.0304879603478061,931,0.106952461989023,931,0.149657223827327,931,0.132114777940966,931,0.0147719024564616,931,0.048103568345199,931,0.261133220577481,931,0.11906847422304,931,0.0477291217506037,931,0.366450027112199,931,0.148543770961462,931,0.00273281066977005,931,0.0179043136772776,931,0.069326019454321,931,0.0815003650627973,931,0.034165243186067,931,0.00924298379157407,931,0.163833986891131,931,0.153036799628302,931,0.167097742723637,931,0.399423321046414,931,0.0468578568528413,931,-9.77447434715728e-05,931,0.161965237467077,931,0.252983969227328,931,0.0148166885652605,931,0.119182086053548,931,0.0197444686384679,931,0.128089590320059,931,0.400981196766598,931,0.0679079108248128
"188",936,0.0836915066819448,936,0.0205705916640773,936,0.229457681197492,936,0.324748876568649,936,0.00570298082555221,936,0.144597151476942,936,0.0796258034947318,936,0.107847923389931,936,0.110313220270403,936,0.128985145635935,936,0.261486177400779,936,0.28643884594127,936,0.0452639995270019,936,0.0632220083424514,936,0.341081587603159,936,0.121496299381441,936,0.497899207707742,936,0.000851242248455231,936,0.157306014444592,936,0.352473683291201,936,0.321204424760142,936,0.0860950206086605,936,0.122027874713187,936,0.0626938885747395,936,0.278698757562007,936,0.0701683070040913,936,-0.0010552449356882,936,0.189421609257966,936,0.246881010129169,936,0.102837660410262,936,0.0311964500248613,936,-0.00146926531381397,936,0.000494532442541384,936,0.0433545904824322,936,0.0821465016728491,936,0.0682158964273234,936,0.0639951520526466,936,0.162959793156737,936,-0.000351530037856262,936,0.0607568382944512,936,0.072206202321901,936,0.108940823916474,936,0.0830525466261993,936,0.105821818972652,936,0.219612782429347,936,0.0714266432083052,936,0.0222428634506808,936,0.022787291659903,936,0.0163345065605282,936,0.0242608126215715,936,0.0278527347465652,936,0.350780321666626,936,0.275191095595573,936,0.195538934961118,936,0.0686601176237869,936,0.0546812292410699,936,0.186014447504113,936,0.114441810460718,936,0.0427143436366687,936,0.0300284136786728,936,0.0975263510024653,936,0.143092434442354,936,0.117606812148994,936,0.0147816266781009,936,0.0470390419645401,936,0.245911026663934,936,0.111385682202558,936,0.0421770534429766,936,0.3647209259773,936,0.14651875826383,936,0.00313127041761574,936,0.0125823576654428,936,0.0721223401244597,936,0.0757113874889231,936,0.0339508661518512,936,0.00862798159597467,936,0.162826786632288,936,0.148234079131986,936,0.161962976621065,936,0.395798652302567,936,0.0440314747017243,936,0.00015820231338548,936,0.154323887009293,936,0.241615561277172,936,0.0164684555518994,936,0.115921374361959,936,0.0186121023951776,936,0.120594802749008,936,0.397831418015005,936,0.0693362474268076
"189",941,0.0808504529878379,941,0.0198128019040743,941,0.230752701029013,941,0.32463212844669,941,0.00421432823175427,941,0.140332246249158,941,0.0779809289243296,941,0.106443843066714,941,0.111618833854134,941,0.125758632118571,941,0.259279243530841,941,0.273014223104279,941,0.0442523382673238,941,0.0623871366507837,941,0.340898651965811,941,0.120746983806509,941,0.487267241026642,941,0.00065286566906031,941,0.156863563802549,941,0.351226875184067,941,0.315094538746255,941,0.085886358286411,941,0.111486373047376,941,0.062892085328242,941,0.278686875712464,941,0.069917413326576,941,-0.00106319309638758,941,0.18877885473677,941,0.245074201617887,941,0.101266097603872,941,0.0293331182416736,941,-0.00146478066992795,941,0.000277773180641927,941,0.041810728930274,941,0.0805219376543993,941,0.0686098061961231,941,0.0662627678956161,941,0.163929177688353,941,-0.000253814749034076,941,0.0570976096444094,941,0.0716243348343126,941,0.101950573369353,941,0.0826790571264169,941,0.104071973709779,941,0.217285474009712,941,0.0622107029627914,941,0.0211261554942784,941,0.0212063379756672,941,0.0152664486307748,941,0.0256439610654053,941,0.0260000394037464,941,0.347550868004547,941,0.268154073092101,941,0.195182774603478,941,0.0662712598261294,941,0.0562382091275374,941,0.185828124649339,941,0.11013964347641,941,0.0420024824059434,941,0.028880025817224,941,0.0863959993236445,941,0.136665901838411,941,0.103489563275484,941,0.0142495929256918,941,0.0454986157180977,941,0.231085977636353,941,0.103577283750394,941,0.0370023754449805,941,0.36373969456019,941,0.145081110014904,941,0.00358898442410327,941,0.00769890107449256,941,0.0746254558799502,941,0.0721633401228441,941,0.032325662279328,941,0.00774742100569992,941,0.164625878707121,941,0.14419352967331,941,0.158662848143715,941,0.394717060775388,941,0.0404189353504523,941,0.000379238661450176,941,0.146595114929932,941,0.229526138181453,941,0.0164045986817715,941,0.113218275756543,941,0.0179093730971356,941,0.11367362470284,941,0.395268335551573,941,0.0679175147991702
"190",946,0.0773364736072516,946,0.0201970626977429,946,0.231756597926396,946,0.324081368716819,946,0.00349481584578581,946,0.134348992389361,946,0.0777068517686588,946,0.10649714563143,946,0.11213714138489,946,0.123233618251378,946,0.256586213041187,946,0.260278155817385,946,0.0434549707901536,946,0.0624047033121407,946,0.341531456659536,946,0.120928632120505,946,0.472897906014447,946,0.000751504839283212,946,0.158368050736352,946,0.348567105360029,946,0.311609333824741,946,0.0872055032080068,946,0.101182758391033,946,0.0617047550171044,946,0.278990324263208,946,0.0663704015032928,946,-0.000989401010121904,946,0.189072468485378,946,0.240462990551796,946,0.0999281401841308,946,0.0285864894297105,946,-0.0014703475906761,946,0.000120951467038166,946,0.0420167466859458,946,0.0781188201155871,946,0.0698012510874255,946,0.0663087650001907,946,0.163486391765616,946,-0.000209581356580335,946,0.0569327143073627,946,0.0708667848351667,946,0.0932895640380178,946,0.0841210366243468,946,0.102777546133494,946,0.215791688913908,946,0.0544419966616421,946,0.0197191369187995,946,0.0193128329935076,946,0.0131092480832747,946,0.0260859517836028,946,0.0271472942169656,946,0.343675609998399,946,0.26093700300111,946,0.192443895124497,946,0.0658158364238731,946,0.0564796667815772,946,0.184514211607977,946,0.105547696244,946,0.0415181363130533,946,0.028182812932642,946,0.0764815417770629,946,0.129642433850594,946,0.0903961415867595,946,0.0147436650037407,946,0.0441081553198448,946,0.215899315339395,946,0.0956536595000045,946,0.0323202860050107,946,0.362607280147043,946,0.14272520630593,946,0.00358773324876049,946,0.00378240792866569,946,0.0749469068416347,946,0.069115046635167,946,0.0325807333164975,946,0.00724913687408169,946,0.165048738711315,946,0.138886191081955,946,0.156578809715288,946,0.39113793775588,946,0.0380240260264567,946,0.000730844904065386,946,0.138808347001931,946,0.216906571458818,946,0.0180962628817529,946,0.11048957910409,946,0.0170162667994181,946,0.106515561033863,946,0.392412779551024,946,0.0674992401021142
"191",951,0.0739290022781477,951,0.0213354022192044,951,0.230763257194336,951,0.321857994493016,951,0.00261869551520488,951,0.128710257945853,951,0.0765207399528958,951,0.108391069534377,951,0.112063630400518,951,0.120933655368033,951,0.255294132964884,951,0.247314389084225,951,0.0429880145447341,951,0.0623507709767251,951,0.340759426734057,951,0.121585278191736,951,0.458894932395946,951,0.00133776570610855,951,0.156835602286567,951,0.343487334528553,951,0.306078457949258,951,0.0859633163744151,951,0.0908156483174081,951,0.0592433496168482,951,0.278589360390981,951,0.066932284964532,951,-0.000925733178634092,951,0.187608111360527,951,0.234720435003106,951,0.0995024307512327,951,0.0283202880658224,951,-0.00146241826447979,951,-1.78844637435116e-05,951,0.0404793838647529,951,0.0728583670204784,951,0.0690627446659582,951,0.0649641747048233,951,0.161079324857048,951,-2.08825555880754e-05,951,0.0536781608675363,951,0.0690658810690552,951,0.0827127516689286,951,0.0882858924916473,951,0.101353985772835,951,0.214736135736261,951,0.0465377769563343,951,0.0168272029097084,951,0.0160255447285652,951,0.0121290268192047,951,0.0274483405315368,951,0.0267759312963376,951,0.342288756516847,951,0.249433290162079,951,0.191784900706532,951,0.0655801236276328,951,0.0557441860090161,951,0.182664493416403,951,0.100303347124116,951,0.0401758256890686,951,0.0267015591069363,951,0.0682079347235238,951,0.123765026029601,951,0.0783257146572884,951,0.0149087748691287,951,0.0423781771310724,951,0.199064345622235,951,0.0885038387892835,951,0.0282649748268097,951,0.359341459531164,951,0.140020469634699,951,0.00382676975878826,951,0.00102814959774344,951,0.0735790879692879,951,0.0658212469120032,951,0.0325005843132795,951,0.00642315025714379,951,0.164260885478967,951,0.133251850364631,951,0.151846095348921,951,0.385817645427805,951,0.0353103554437476,951,0.00128901998312636,951,0.129839206998722,951,0.204408824885186,951,0.0186825140303613,951,0.107236619419538,951,0.0159749249802326,951,0.0993640295252078,951,0.390584634071495,951,0.0674606036711947
"192",956,0.0727763319427586,956,0.0210249243205303,956,0.230922129043047,956,0.32114932373975,956,0.00224746281940291,956,0.124399883986863,956,0.0747778601386745,956,0.106361399385607,956,0.113296088921639,956,0.118106134336999,956,0.253234279163089,956,0.23444865154606,956,0.0416570768972473,956,0.0618193250624763,956,0.338872594165519,956,0.121004357035174,956,0.443167093443312,956,0.00105038271798008,956,0.15577600937219,956,0.342607894147136,956,0.300326418351017,956,0.0856293295312673,956,0.0805990398788503,956,0.0576385209724679,956,0.276570704141009,956,0.0664659823033241,956,-0.000974721809133161,956,0.186458806490761,956,0.229604176261176,956,0.0981844729929727,956,0.0267994509696677,956,-0.00147274298549327,956,-0.000121737430282876,956,0.0379972056014148,956,0.0720688853683609,956,0.0683502025302205,956,0.0662019308862826,956,0.15768990528945,956,0.000120305976557655,956,0.0512423792977621,956,0.068187771929196,956,0.0764969923208197,956,0.0858599547967669,956,0.101151814265982,956,0.213305100333049,956,0.0394696299703935,956,0.0154650364790321,956,0.0139396086245357,956,0.0116411158675258,956,0.029941840274469,956,0.0255685678859946,956,0.339788127341435,956,0.24039503566093,956,0.189677096931932,956,0.0645177237939358,956,0.0580209228365504,956,0.181787604402677,956,0.0958550650594197,956,0.0405395926528707,956,0.0260977412403767,956,0.059492780470443,956,0.118269594029127,956,0.0667405379355331,956,0.0169268573469442,956,0.0407553687297035,956,0.184088841614598,956,0.0812940936523343,956,0.0241709398961923,956,0.357420061252522,956,0.138837766598836,956,0.00338777823679326,956,-0.000635384285554874,956,0.0747004067583832,956,0.0638092710433217,956,0.0315823662486323,956,0.00584420564129495,956,0.162787344060978,956,0.127309528822129,956,0.146069973441036,956,0.384290100808134,956,0.0322429813431213,956,0.00179504840520495,956,0.121751130858215,956,0.192321844567491,956,0.0196208263413885,956,0.103957607935731,956,0.0156266800771653,956,0.093159087956914,956,0.384735860565124,956,0.0670132593724606
"193",961,0.0681265709800524,961,0.0224335735383889,961,0.230208006830031,961,0.3205639178938,961,0.0019567368954988,961,0.120750062033012,961,0.0744463911655108,961,0.106558064053248,961,0.114135184052653,961,0.116305824729148,961,0.250932453289904,961,0.22210084304826,961,0.0408434853446907,961,0.061385837870004,961,0.338476724875929,961,0.121140654921296,961,0.424248409521598,961,0.00120346199714627,961,0.155085135736343,961,0.342711340460063,961,0.295344321175506,961,0.0876870692511668,961,0.0699921580164463,961,0.0564146551387753,961,0.276338905054198,961,0.0649438100768253,961,-0.000909528465646847,961,0.187061219030701,961,0.223296037219945,961,0.0974146608060699,961,0.0259975863622269,961,-0.00147112373988278,961,-0.000154575546971403,961,0.038264792155817,961,0.0703723202607464,961,0.0661952298903036,961,0.0669335717382624,961,0.154028782965826,961,0.000105034190644893,961,0.0486783447705977,961,0.0670035714316749,961,0.0687096906711274,961,0.087116389755597,961,0.0999309397795883,961,0.209020970543465,961,0.0332687265712676,961,0.0140115381030798,961,0.0124230452898878,961,0.0103081297010116,961,0.0305194880046257,961,0.0195625441500383,961,0.337267326592153,961,0.233425559883713,961,0.188155293566177,961,0.0630100274311164,961,0.0585558270473855,961,0.180128935277926,961,0.0912925171906153,961,0.037726070182505,961,0.0261200636456328,961,0.0511792037170097,961,0.112039689325309,961,0.056373542217944,961,0.0159460184960823,961,0.0393566977083074,961,0.166872290318876,961,0.0737267633293559,961,0.0200392104351069,961,0.354927370431195,961,0.136099484957655,961,0.00316973393033848,961,-0.00142020379890218,961,0.0750479356846319,961,0.0606406002756966,961,0.0317507428371226,961,0.00526636603768205,961,0.162894324936471,961,0.119797365768548,961,0.142601838000696,961,0.382529663924191,961,0.0295536202505547,961,0.00245013915168868,961,0.113310862684239,961,0.18021248363234,961,0.0198914460222382,961,0.100673946885186,961,0.0148655143954298,961,0.0862109608037159,961,0.381138857713533,961,0.0660952373260365
"194",966,0.0626598568556431,966,0.0223432448008971,966,0.228703139959639,966,0.31979033044085,966,0.00150682542378822,966,0.115630592552849,966,0.0719115524123071,966,0.10847836679491,966,0.11372658973039,966,0.114100431987657,966,0.249292065312245,966,0.210783550808021,966,0.0404534003061472,966,0.0611432205027033,966,0.336870783549057,966,0.12143682178407,966,0.408047198992241,966,0.00151408427639199,966,0.154391664173116,966,0.340822623024323,966,0.289587775677811,966,0.0886587702884737,966,0.0609093593571407,966,0.0549250164148251,966,0.27493787688881,966,0.0644854565956113,966,-0.000966236718745073,966,0.186097726891794,966,0.217405850733517,966,0.0966333547393193,966,0.0239461385813489,966,-0.00146083980780798,966,-0.000190084369963817,966,0.0368924258495525,966,0.0684246395905735,966,0.066505026349772,966,0.0680809700917264,966,0.153650740012135,966,0.000278772973074548,966,0.0479721691970886,966,0.0662126469341985,966,0.0613446789133953,966,0.0881867272268617,966,0.0979236992296943,966,0.203964690209913,966,0.0265082175829559,966,0.0126254603705027,966,0.010761500489937,966,0.00922915365950028,966,0.0303044355811601,966,0.0193423183630352,966,0.337402966941572,966,0.22161528371417,966,0.186019223312914,966,0.0627000893570391,966,0.0586788314573662,966,0.179206250440769,966,0.0854009757628836,966,0.0380836493231598,966,0.0253440075899568,966,0.0442896555351947,966,0.106007951646063,966,0.0476158905361526,966,0.0152192143388901,966,0.037676450558042,966,0.151146022868645,966,0.0676561332300839,966,0.0186056472144311,966,0.350921199992818,966,0.132743219866523,966,0.0024256063286564,966,-0.00114941405989399,966,0.0766447797974534,966,0.0565881026875663,966,0.03159743780111,966,0.00473575811362448,966,0.162961941632662,966,0.113413970071636,966,0.139573569983567,966,0.380927695225505,966,0.02688281448215,966,0.00332929055530329,966,0.105723594295909,966,0.167529032617249,966,0.0206253612498534,966,0.0979065675134189,966,0.0143280837800518,966,0.0801892047133688,966,0.377760098631524,966,0.0646522044057278
"195",971,0.0586894574671885,971,0.0226025929881734,971,0.227227648114842,971,0.31727100469783,971,0.0016821869266459,971,0.109807620312783,971,0.0700894787907625,971,0.109247798871167,971,0.114921395477383,971,0.109836257960541,971,0.246936310524631,971,0.198320176118101,971,0.0393481264244989,971,0.0597240973645001,971,0.334008920472205,971,0.119746663566804,971,0.389438571975297,971,0.00131586804151462,971,0.151013291396083,971,0.338200952575829,971,0.284330797139696,971,0.0880430103425386,971,0.0527006763506465,971,0.0522638184807384,971,0.272964529245584,971,0.0650472503834998,971,-0.000964384747135449,971,0.182695334602938,971,0.211628887897328,971,0.0957739292164991,971,0.0220745941281315,971,-0.00144167631608472,971,-0.000247684323692043,971,0.0376666379218489,971,0.0675535360420427,971,0.0646546466223671,971,0.0699376618353353,971,0.150129033626296,971,0.000482977835199683,971,0.047250502645216,971,0.0651091589053798,971,0.0565223136842319,971,0.0889776205569937,971,0.0973797953707169,971,0.200619158247733,971,0.0212222396230318,971,0.0117658164105026,971,0.00921112423025605,971,0.00867651363666344,971,0.0324014093439527,971,0.0182390477280016,971,0.336138875248818,971,0.215407857061061,971,0.18233332513186,971,0.0620242120614451,971,0.0598056337415218,971,0.176890780962389,971,0.08070512502647,971,0.0378474644341574,971,0.0246815676581407,971,0.0376325522586767,971,0.10113909533602,971,0.0395640720943117,971,0.0148857071044096,971,0.0360217664989931,971,0.136285243072295,971,0.0616806690457951,971,0.0165527009089437,971,0.347187252895844,971,0.127942728921707,971,0.00223034413806211,971,3.16492625057618e-05,971,0.0784558572838485,971,0.0534137792288532,971,0.0319937860922513,971,0.00404579466685295,971,0.163240060435388,971,0.105646533041725,971,0.134836631015171,971,0.376693876254675,971,0.0250349785953949,971,0.00419732687503049,971,0.0971885075964714,971,0.153784060257167,971,0.0212494800862689,971,0.0950206352192543,971,0.0140467053542952,971,0.074723571569276,971,0.372787693303457,971,0.0649912768204762
"196",976,0.0541557174086463,976,0.0229822425230016,976,0.224523602820138,976,0.314445105108465,976,0.00105892389026263,976,0.106516909955952,976,0.0698054419169455,976,0.109035563608281,976,0.115583749115068,976,0.106114712960468,976,0.245902252040427,976,0.185889883385906,976,0.0389862418244349,976,0.0613646420104794,976,0.33082329378261,976,0.121088723639235,976,0.370375667439664,976,0.00109401088847894,976,0.14800740743725,976,0.335942463396541,976,0.279629114158814,976,0.0883883074116414,976,0.0441909259766525,976,0.0508929942326812,976,0.269920305420925,976,0.0620061569515927,976,-0.00100990610948215,976,0.18149092087618,976,0.207693392147751,976,0.094315953063958,976,0.0211858552313747,976,-0.00136393330405338,976,-0.000312815612653283,976,0.0401023241333771,976,0.0662466498085621,976,0.0584405991623467,976,0.0700723222370776,976,0.147328016718624,976,0.000651723386277392,976,0.0463414965810736,976,0.0627535289230873,976,0.0508486433695284,976,0.0908470710974046,976,0.0952747032127454,976,0.196915186395881,976,0.0160524301741933,976,0.010949805219186,976,0.00771194061465563,976,0.00773535994540586,976,0.0334024473699112,976,0.0139265559760732,976,0.331645828076975,976,0.210797396410887,976,0.177919359574931,976,0.0611925847469886,976,0.0604285919004431,976,0.174997738857119,976,0.0767972784712049,976,0.0333774598614131,976,0.023564987433822,976,0.0318210415590089,976,0.0952076249069613,976,0.0324632502702813,976,0.0145194872890307,976,0.0347730996328434,976,0.119721578144656,976,0.0552389467092435,976,0.0129358402783188,976,0.343973137176922,976,0.123264792161681,976,0.00191250761745265,976,0.00206011853238752,976,0.0791576196280709,976,0.0511342459737897,976,0.0311695964387876,976,0.00349586421354908,976,0.163038767800866,976,0.0980280096354522,976,0.1297983334843,976,0.372647226111458,976,0.0229729012908563,976,0.00522669779511242,976,0.0880949141982496,976,0.14141984243345,976,0.0203934539566708,976,0.0907075054273713,976,0.0132702028069368,976,0.0686895542974476,976,0.36897867465375,976,0.0642794021343477
